latitude,longitude,depth,utc_timestamp
-21.23407,64.0509,5,1501513496
-22.22792,63.87167,1.418,1501521507
-22.64031,63.80079,3.503,1501533584
-21.43055,64.09393,15.358,1501539429
-21.40996,63.95219,8.078,1501542904
-22.22826,63.87582,6.071,1501543249
-21.42503,63.94569,8.159,1501544188
-21.43735,63.94824,7.308,1501548451
-21.41584,63.95127,8.073,1501548495
-21.41332,63.94751,8.035,1501548553
-21.43357,63.93091,8.156,1501548553
-21.40372,63.95434,7.637,1501549791
-21.4195,63.94793,7.771,1501549842
-21.41867,63.94168,8.006,1501549859
-21.41766,63.9507,7.76,1501550089
-21.41357,63.95885,6.12,1501550131
-21.41818,63.94989,7.832,1501551997
-21.41182,63.94867,7.063,1501557513
-22.15924,63.91772,0.696,1501557772
-21.42141,63.94581,7.905,1501558692
-22.28404,63.89452,6.804,1501560932
-21.41332,63.95261,7.762,1501561356
-22.23545,63.89182,3.838,1501561811
-22.2289,63.87932,6.294,1501562116
-22.22567,63.88175,6.442,1501564029
-22.22411,63.88182,5.697,1501564461
-21.41632,63.94551,8.219,1501565436
-21.37765,64.12366,4.591,1501565439
-22.22903,63.88508,6.378,1501565691
-22.22897,63.88648,5.975,1501565691
-22.22265,63.87851,6.237,1501565755
-22.22924,63.88799,4.784,1501565805
-22.22443,63.89432,6.485,1501566037
-22.22731,63.88038,6.193,1501566484
-21.4191,63.95067,7.938,1501568097
-22.22905,63.88691,5.757,1501569957
-22.22851,63.88176,6.282,1501570177
-21.38171,64.12444,5.047,1501570488
-21.40894,63.95279,7.846,1501570839
-22.31243,63.85063,4.122,1501574336
-22.33421,63.87973,6.113,1501574757
-21.55015,64.02966,5.09,1501575088
-21.41234,63.95238,7.806,1501578274
-22.94305,63.76604,10.19,1501581840
-21.41714,63.94705,7.993,1501587207
-21.99841,63.90408,6.074,1501590471
-21.42384,63.94614,8.113,1501601163
-21.27378,64.08497,3.526,1501617953
-21.27464,64.086,3.702,1501618036
-21.26827,64.0758,0.147,1501618294
-21.2731,64.07236,0.717,1501618303
-22.68312,63.81205,4.755,1501619408
-22.32413,63.88543,1.473,1501629355
-21.34947,64.00784,3.156,1501629640
-22.33187,63.86745,5.735,1501630889
-22.33628,63.88037,5.192,1501631061
-21.39519,63.96278,8.26,1501632859
-22.32155,63.88259,2.987,1501634080
-22.33806,63.87293,7.042,1501635857
-22.32099,63.88897,1.541,1501635907
-22.32919,63.87246,4.56,1501636055
-22.27251,63.9,4.337,1501636437
-22.33723,63.86903,6.41,1501636632
-22.33202,63.88054,4.707,1501636874
-21.40475,63.95703,7.689,1501638088
-22.3305,63.8756,5.342,1501639754
-22.33653,63.8671,6.475,1501639832
-22.3391,63.86785,6.558,1501640075
-22.33252,63.87179,5.503,1501640381
-21.42434,63.94519,7.798,1501640671
-22.33241,63.87456,5.398,1501641015
-22.32337,63.88207,1.485,1501641137
-22.33315,63.86702,6.091,1501641240
-22.3385,63.88512,4.994,1501641623
-22.30863,63.87792,9.093,1501641646
-22.34071,63.8764,7.584,1501643014
-21.17667,64.0651,5.997,1501644987
-21.22213,64.05554,2.474,1501647144
-22.3279,63.88767,4.238,1501647415
-22.33328,63.86661,5.892,1501648245
-21.16642,64.06507,5.516,1501648421
-21.3836,64.12519,5.127,1501651110
-22.64741,63.84759,7.171,1501652775
-22.33286,63.88253,4.629,1501656710
-21.25354,64.13327,2.663,1501663810
-21.42918,63.93995,7.624,1501667459
-22.32174,63.85323,4.072,1501669299
-21.41763,63.9519,7.535,1501677290
-22.3294,63.86822,5.133,1501678276
-22.33235,63.86427,6.314,1501678968
-22.33019,63.86999,5.926,1501679438
-22.32266,63.8769,3.422,1501683474
-21.14942,63.92484,6.129,1501683739
-22.31554,63.86791,1.144,1501685998
-22.31032,63.84513,2.274,1501694088
-22.34239,63.87729,0.135,1501694402
-21.27006,64.1087,6.529,1501698630
-21.90961,63.93154,8.832,1501704855
-21.83542,63.91194,8.268,1501705291
-22.3247,63.87519,8.04,1501706244
-21.38906,63.93983,7.103,1501712300
-21.26834,64.10677,6.035,1501723513
-21.16577,63.9236,6.944,1501723763
-21.42102,63.97289,0.135,1501723773
-21.19456,64.04761,2.707,1501724174
-22.30488,63.8915,6.324,1501728931
-22.21997,63.87635,6.023,1501729959
-22.24896,63.90119,6.969,1501730599
-22.27021,63.89404,6.428,1501731863
-21.33965,64.012,3.319,1501733920
-21.33521,64.01157,3.732,1501733921
-21.33127,63.9484,4.883,1501735804
-21.38421,64.12302,5.384,1501738271
-22.63961,63.86408,0.661,1501749623
-22.65324,63.84929,6.38,1501750101
-21.30203,63.94912,6.293,1501754038
-22.34089,63.88525,5.077,1501792047
-22.32361,63.8692,2.926,1501792237
-22.32328,63.88243,0.135,1501793490
-21.85155,63.98107,10.095,1501796209
-22.33884,63.87398,7.657,1501800160
-22.32775,63.88879,4.021,1501800169
-22.28348,63.90297,5.694,1501813267
-21.23761,64.12086,4.899,1501815536
-21.23755,64.12213,5.299,1501815558
-22.33467,63.86417,6.553,1501831534
-22.34409,63.85527,7.259,1501832292
-22.34117,63.86514,6.525,1501832917
-22.3375,63.87106,6.021,1501832932
-22.31238,63.88285,3.071,1501833042
-22.3375,63.8735,5.279,1501833893
-22.33831,63.87285,6.063,1501833921
-22.31666,63.86497,5.136,1501835091
-22.33632,63.87831,5.828,1501836233
-22.33867,63.87316,6.302,1501836513
-22.31574,63.8466,2.36,1501837199
-22.33415,63.88321,5.253,1501837803
-22.34024,63.88552,5.559,1501838871
-22.34338,63.86908,6.659,1501839443
-22.30552,63.85504,1.093,1501841134
-22.33387,63.88565,4.267,1501843031
-22.34049,63.89415,4.471,1501847017
-22.31757,63.86808,1.937,1501848381
-22.24319,63.90799,4.868,1501859366
-21.96017,63.92173,0.642,1501860194
-21.07205,63.94628,5.003,1501861738
-21.42608,63.94431,8.008,1501868224
-21.41382,63.95139,7.925,1501871877
-21.26486,64.03323,0.275,1501878096
-21.25001,64.05253,5.8,1501878456
-21.70486,63.91869,10.979,1501889292
-22.33512,63.88655,2.846,1501899956
-21.12117,63.94144,8.179,1501910195
-21.21641,64.04256,3.54,1501918976
-22.03942,63.88986,5.957,1501926631
-21.40529,64.04906,3.747,1501930957
-21.41487,64.05821,4.692,1501931879
-21.7954,63.92847,10.431,1501940882
-22.18902,63.88477,11.754,1501943600
-21.22237,63.95612,6.943,1501949962
-22.04058,63.91494,11.031,1501955051
-21.97388,63.90424,7.188,1501955891
-22.00993,63.92814,7.806,1501958692
-22.30865,63.88663,4.763,1501959147
-22.0318,63.92733,8.543,1501964744
-22.0256,63.92854,7.27,1501967515
-21.97395,63.91191,7.816,1501973024
-22.23396,63.88786,6.733,1501984134
-21.30241,64.07483,5.883,1501996744
-22.04169,63.93053,8.195,1501998737
-22.34179,63.87903,5.358,1501998773
-22.34356,63.88754,7.273,1502014651
-22.79769,63.85972,0.135,1502034750
-23.1481,63.7117,11.495,1502036036
-23.16458,63.72126,13.6,1502037674
-22.33499,63.85553,6.677,1502040441
-22.3307,63.87024,5.157,1502042713
-22.33287,63.85394,5.702,1502042751
-22.33858,63.88235,6.842,1502043149
-21.07426,63.97739,6.459,1502049278
-21.18405,64.06348,4.344,1502049311
-22.29399,63.89906,5.298,1502049775
-22.33861,63.85843,6.283,1502055099
-21.55651,64.00581,6.979,1502063663
-22.315,63.85815,2.039,1502069959
-23.26041,63.61341,9.753,1502070151
-23.29566,63.64344,11.509,1502070307
-23.30171,63.62445,11.997,1502070680
-21.22737,64.12216,4.899,1502071504
-21.23507,64.04884,4.928,1502077382
-22.3199,63.88383,1.74,1502078260
-21.36732,63.94219,6.547,1502081885
-22.33004,63.86273,5.153,1502085527
-22.3272,63.86,6.147,1502085556
-22.32724,63.87422,4.795,1502085872
-22.3293,63.8637,5.325,1502086321
-22.12295,63.93596,2.837,1502089943
-21.71974,63.92887,8.403,1502092106
-22.31281,63.90442,1.999,1502092190
-23.28045,63.64719,7.383,1502107166
-22.32156,63.86097,5.083,1502122681
-22.32848,63.88156,2.98,1502122694
-22.65912,63.84528,2.594,1502128988
-21.38494,64.12737,5.591,1502135395
-22.81572,63.73555,5.005,1502144240
-21.97468,63.91343,12.609,1502159067
-21.38428,64.11685,5.585,1502163939
-22.33262,63.89495,3.49,1502166651
-22.32417,63.86065,3.761,1502167813
-22.23928,63.86216,6.122,1502170418
-22.23436,63.86052,8.341,1502170588
-22.8912,63.77557,8.542,1502176562
-23.1012,63.73887,10.281,1502182872
-23.14306,63.71299,12.291,1502184804
-21.34094,64.05093,3.527,1502225374
-22.11894,63.94318,5.705,1502232423
-22.15042,63.94394,6.392,1502232992
-22.14254,63.94424,5.355,1502233056
-22.71597,63.83458,4.35,1502235660
-22.71261,63.83556,3.989,1502235854
-22.73,63.8129,6.181,1502240192
-22.7403,63.83453,4.309,1502260108
-22.73619,63.8322,4.66,1502262436
-22.688,63.81464,4.616,1502264141
-21.44852,64.04651,4.698,1502269593
-22.73051,63.82755,4.79,1502270516
-22.71554,63.83437,4.127,1502271471
-21.69829,63.95253,10.43,1502273283
-21.36563,64.1193,4.028,1502274949
-22.74831,63.83389,4.094,1502277553
-22.32476,63.88921,2.87,1502281465
-22.91466,63.81891,10.005,1502292367
-21.65621,63.99488,7.877,1502304345
-21.43664,64.0286,2.896,1502304495
-21.38855,63.96802,7.111,1502312980
-22.73478,63.81378,6.706,1502318555
-22.74503,63.83405,3.901,1502318748
-22.69054,63.85218,0.408,1502318835
-22.67944,63.83193,4.771,1502320408
-21.26822,64.05697,4.521,1502321154
-21.26194,64.05483,4.524,1502321170
-21.26298,64.05438,4.081,1502321344
-21.26117,64.05543,5.611,1502321362
-21.30765,64.04425,0.135,1502321424
-21.26202,64.0554,4.804,1502321525
-21.26547,64.05511,5.098,1502321618
-21.2635,64.0585,5.303,1502321653
-21.26915,64.05612,6.022,1502321952
-21.2669,64.0605,6.537,1502325473
-21.38782,64.04902,3.448,1502329477
-21.38788,64.04922,3.594,1502329536
-21.26528,64.0545,5.14,1502331065
-21.26761,64.05414,5.092,1502331066
-21.26582,64.05524,4.466,1502339629
-21.25876,64.09763,3.409,1502363119
-22.71879,63.83435,3.538,1502365947
-23.48318,63.60973,10.325,1502374392
-22.15563,63.93113,3.417,1502388892
-22.28845,63.91275,2.364,1502395749
-22.69874,63.84739,4.363,1502399380
-22.0545,63.89372,6.181,1502402494
-21.28432,63.94586,6.458,1502403989
-21.12076,63.9071,13.779,1502416034
-21.737,63.95757,10.228,1502427582
-23.50924,63.59747,12.849,1502429390
-22.85764,63.78537,8.135,1502431046
-21.43231,63.93958,7.739,1502443814
-22.31285,63.91897,2.706,1502452046
-21.5367,64.01202,6.711,1502466148
-21.17761,64.05725,5.376,1502497181
-23.18285,63.72189,12.013,1502510435
-22.29803,63.89325,6.872,1502510739
-22.29919,63.86415,4.779,1502511067
-21.3571,64.05139,3.355,1502514937
-22.2407,63.89906,4.244,1502517907
-22.736,63.80429,6.852,1502525035
-21.41819,63.94898,7.86,1502525100
-22.03737,63.90409,6.865,1502530241
-22.01497,63.90756,5.554,1502531479
-22.02429,63.91016,6.284,1502537624
-22.05964,63.90652,8.244,1502537709
-21.41489,63.95224,7.765,1502537878
-22.04576,63.90705,6.724,1502538132
-22.03606,63.90697,6.536,1502538235
-22.05559,63.9031,8.019,1502538574
-23.44,63.60993,10.247,1502541415
-22.02899,63.90398,6.24,1502541497
-23.44489,63.61627,10.005,1502541572
-23.44442,63.61699,9.45,1502541573
-22.03982,63.91216,5.584,1502541849
-22.02479,63.90581,5.751,1502542470
-22.03363,63.91256,5.16,1502543013
-22.0222,63.90831,6.582,1502543469
-22.03052,63.91039,5.844,1502544287
-22.00116,63.91132,3.557,1502544318
-21.99553,63.91059,3.617,1502546000
-21.55054,64.01864,6.628,1502550273
-22.27913,63.89864,0.335,1502552083
-22.33107,63.88517,4.616,1502558773
-21.14521,63.94395,7.368,1502572982
-21.55715,64.03464,5.259,1502580644
-21.55628,64.03382,5.452,1502580675
-21.55375,64.03497,5.499,1502580754
-21.54191,64.02888,4.681,1502580871
-21.55439,64.03459,5.438,1502581104
-21.55454,64.0349,5.453,1502581105
-21.54678,64.03598,4.953,1502582667
-21.54478,64.02892,4.641,1502582777
-21.54072,64.02341,4.121,1502582844
-21.54729,64.03268,4.761,1502584540
-21.548,64.03761,4.665,1502585042
-21.4145,63.95166,7.811,1502585115
-21.54624,64.03409,4.986,1502585273
-21.54775,64.03465,5.108,1502585298
-21.5563,64.03313,5.638,1502586741
-21.55468,64.03526,5.522,1502586763
-21.54734,64.03113,4.829,1502586918
-21.54598,64.02491,4.313,1502586929
-21.54273,64.01964,3.908,1502586958
-21.54417,64.02839,4.965,1502587093
-21.54568,64.02955,4.797,1502587271
-21.54537,64.03082,4.821,1502587668
-21.54923,64.03564,5.136,1502590821
-21.33018,64.01709,3.386,1502591669
-21.38661,64.12527,5.165,1502631356
-21.41531,63.95214,7.887,1502634241
-21.15838,64.05761,6.021,1502639828
-22.03782,63.90738,6.65,1502640688
-21.7471,63.94902,9.319,1502651549
-21.38484,64.05806,3.304,1502654553
-21.38902,64.05765,3.485,1502657516
-21.38945,64.05714,3.413,1502657533
-21.38659,64.0551,3.147,1502657871
-21.39352,64.05791,3.373,1502659026
-21.38847,64.05561,3.029,1502659649
-21.38237,64.05489,3.152,1502659755
-22.04155,63.88834,4.217,1502661456
-22.04952,63.89087,4.539,1502663234
-22.05854,63.88721,4.498,1502667263
-23.43094,63.60383,10.005,1502674991
-23.49391,63.61366,10.005,1502674996
-23.51324,63.64051,10.005,1502677395
-21.14102,63.95409,8.354,1502681989
-22.41352,63.86275,4.507,1502688192
-22.92457,63.78489,12.569,1502690175
-23.64489,63.60742,5.111,1502691225
-21.38075,64.04962,1.144,1502695661
-21.4152,63.95351,7.712,1502699256
-21.12922,63.97385,2.278,1502700636
-21.54818,64.01916,6.049,1502701268
-21.3862,63.93634,7.802,1502703011
-21.55282,64.01987,4.106,1502711342
-23.63446,63.61757,13.508,1502723575
-21.54674,64.01534,5.617,1502723678
-22.08166,63.89867,2.949,1502728779
-23.65339,63.61683,13.704,1502729409
-23.63915,63.62406,12.169,1502731757
-23.66957,63.64059,14.875,1502733062
-23.65467,63.60257,10.252,1502739459
-23.63221,63.59735,7.301,1502740159
-21.4202,63.95024,8.374,1502741365
-23.62778,63.60265,5.817,1502743799
-23.64739,63.61573,13.414,1502745119
-21.55708,64.02349,6.203,1502746118
-23.62013,63.59477,6.828,1502746162
-23.64916,63.61359,12.445,1502747311
-23.51872,63.61487,0.135,1502747942
-23.61921,63.61029,12.855,1502749971
-23.5993,63.61536,14.939,1502752320
-23.65275,63.61169,11.784,1502757365
-22.27942,63.8895,6.337,1502759047
-23.61549,63.61612,10.005,1502764394
-22.00936,63.92496,6.124,1502769298
-22.00952,63.91808,6.616,1502769442
-22.04609,63.92309,7.982,1502769676
-22.00637,63.91539,6.87,1502769689
-22.03608,63.92081,8.033,1502770349
-22.05528,63.92924,7.566,1502770669
-22.05309,63.92366,8.423,1502770837
-23.62691,63.60464,9.882,1502774143
-21.58358,63.9849,8.614,1502775926
-21.57931,63.98179,7.731,1502777950
-21.57938,63.98312,7.048,1502778798
-21.58948,63.97936,7.274,1502780073
-21.5768,63.98744,6.925,1502780412
-21.57898,63.97918,6.379,1502780501
-21.57792,63.99018,7.971,1502782085
-21.57056,63.97288,2.753,1502785675
-22.65383,63.85466,2.445,1502786345
-21.58009,63.98339,7.277,1502787366
-21.57728,63.98375,8.047,1502787723
-21.57536,63.98312,6.792,1502788343
-21.58028,63.97795,6.702,1502791673
-21.57852,63.98391,7.523,1502791703
-21.57625,63.98171,6.497,1502792185
-21.58019,63.99298,9.687,1502794894
-21.57867,63.98398,6.76,1502798274
-21.57828,63.98137,7.119,1502803262
-21.58263,63.98371,6.903,1502811801
-21.58228,63.98144,6.709,1502811876
-21.58265,63.97765,7.146,1502812155
-21.57871,63.98782,7.079,1502821445
-21.59052,63.98214,7.219,1502821793
-21.57196,63.94997,11.782,1502825678
-23.61622,63.62081,6.087,1502826809
-21.57131,63.98944,7.793,1502827747
-23.61912,63.62358,8.049,1502827799
-23.60463,63.62388,11.634,1502829681
-23.60678,63.60757,13.164,1502832606
-21.57503,63.9803,7.578,1502833466
-21.58012,63.98438,7.615,1502833622
-23.63077,63.62133,10.005,1502834913
-21.59751,63.97854,9.037,1502835134
-21.25623,64.11184,5.751,1502836347
-21.39805,63.94249,7.679,1502836488
-21.57775,63.97628,6.843,1502836656
-21.57762,63.9804,7.184,1502838372
-21.20268,64.02563,5.3,1502839683
-21.57549,63.98532,7.454,1502844884
-21.57141,63.9875,9.437,1502850788
-21.46328,63.92074,3.397,1502850816
-21.58182,63.98861,9.488,1502850817
-21.57673,63.98637,8.624,1502851182
-22.94098,63.81199,8.11,1502861451
-21.57693,63.98054,6.994,1502862059
-21.59079,63.98409,6.544,1502863156
-21.58001,63.98922,8.321,1502864129
-21.58089,63.98468,8.236,1502864208
-21.58009,63.98134,6.428,1502864255
-21.58657,63.98349,6.813,1502867513
-21.54005,63.98123,7.739,1502867612
-21.54941,63.97137,5.865,1502867697
-21.54185,63.97386,7.369,1502867723
-21.53917,63.97828,7.571,1502867817
-21.58131,63.98407,14.624,1502868099
-21.53683,63.97535,8.871,1502868208
-21.58391,63.98422,7.709,1502868402
-21.54124,63.97888,7.608,1502868568
-21.58281,63.97798,6.322,1502868690
-21.58315,63.98109,7.195,1502871771
-21.57957,63.98503,6.65,1502871780
-21.58924,63.97383,13.479,1502871867
-21.62344,63.98192,5.105,1502871965
-21.58854,63.97749,7.689,1502872509
-21.59331,63.9963,8.022,1502872558
-21.5838,63.98515,7.616,1502873396
-21.58492,63.9927,10.947,1502874003
-21.57494,63.98279,7.591,1502874241
-21.59417,63.98109,8.171,1502875321
-21.58514,63.98105,8.35,1502875362
-21.58428,63.98156,7.84,1502875739
-21.59069,63.98402,6.938,1502877200
-21.58328,63.98434,7.204,1502877242
-21.58504,63.98211,8.078,1502877379
-21.57967,63.98171,7.288,1502877399
-21.57697,63.98478,7.29,1502877452
-21.57796,63.98648,8.361,1502877551
-21.57433,63.98291,7.396,1502877780
-23.56466,63.59792,10.284,1502877914
-21.588,63.98133,7.867,1502878008
-21.58206,63.98252,7.053,1502882281
-21.49652,64.02587,10.754,1502882375
-21.57684,63.97781,5.482,1502882516
-21.57863,63.98678,8.68,1502882677
-21.56977,63.9884,7.917,1502882704
-21.58603,63.98064,7.894,1502882794
-21.56766,63.98471,7.402,1502882842
-21.58344,63.981,8.212,1502883887
-21.60313,63.98001,11.325,1502884170
-21.58211,63.98414,6.874,1502884334
-21.58775,63.97081,13.146,1502888134
-21.59347,63.97911,7.728,1502890396
-21.56281,63.98706,8.664,1502890445
-21.57298,63.9803,7.469,1502890543
-21.57874,63.98277,7.96,1502901984
-21.57229,63.98403,8.347,1502902151
-21.57018,63.9955,0.874,1502903965
-21.58315,63.98153,8.011,1502934277
-21.58287,63.98206,8.129,1502935090
-21.58656,63.9838,7.82,1502935573
-21.58722,63.98201,7.711,1502935589
-21.58923,63.98846,8.572,1502936015
-21.57826,63.99052,9.444,1502936184
-21.24991,64.10561,6.027,1502937204
-21.55925,64.01344,11.26,1502940409
-23.5794,63.61205,9.593,1502945735
-21.28069,64.09012,3.675,1502957688
-21.33705,63.94702,6.498,1503016633
-21.43907,64.03568,3.645,1503028564
-21.13756,63.95771,8.328,1503045321
-21.34914,64.00804,3.141,1503052022
-21.35002,64.00902,3.371,1503052094
-21.3586,64.00754,4.095,1503052104
-21.27836,63.9634,6.334,1503058100
-21.53885,64.01828,3.881,1503059068
-22.04005,63.92114,8.405,1503112149
-21.40641,64.04325,5.082,1503124182
-21.23231,64.04388,4.219,1503135362
-21.42718,64.00705,5.851,1503146106
-21.24683,64.12012,4.929,1503161324
-21.4089,63.94397,6.607,1503168145
-22.02049,63.89327,5.094,1503173755
-21.23712,64.04813,5.067,1503205267
-22.66161,63.85366,3.128,1503212482
-22.67734,63.85893,4.983,1503212536
-21.61897,63.97819,8.442,1503228223
-21.59131,63.98066,7.428,1503228371
-21.59584,63.99887,12.296,1503228410
-21.58753,63.98244,6.98,1503228412
-21.58823,63.98605,8.411,1503228437
-21.59521,63.98565,9.192,1503228490
-21.58888,63.98431,7.098,1503228599
-21.5874,63.9827,6.936,1503228619
-21.58897,63.9833,6.993,1503228708
-21.59121,63.98293,7.568,1503228758
-21.59119,63.98014,8.173,1503228824
-21.58917,63.98549,8.004,1503228889
-21.58588,63.98434,6.994,1503229089
-21.5877,63.98476,7.438,1503229478
-21.58995,63.9871,10.874,1503229976
-21.60004,63.97789,8.247,1503231183
-21.60098,64.00643,10.249,1503231557
-21.58766,63.98397,8.095,1503231593
-21.58996,63.97917,7.628,1503232449
-21.58783,63.98249,7.872,1503233091
-21.59125,63.98035,7.864,1503233117
-21.58736,63.98238,7.647,1503233766
-21.58752,63.98722,7.567,1503237286
-21.56617,63.98989,7.259,1503237336
-21.59519,63.97597,7.346,1503237374
-21.97445,63.91053,6.9,1503238041
-21.59059,63.97903,8.02,1503251065
-21.59241,63.97178,5.621,1503251127
-21.60109,63.97725,7.706,1503252858
-21.60189,63.98276,8.118,1503253850
-21.59235,63.98837,9.364,1503254194
-21.58393,63.98644,7.642,1503254272
-21.58604,63.98891,9.133,1503254917
-21.27172,64.10077,6.549,1503255214
-21.59183,63.98017,6.626,1503255654
-21.59233,63.98047,7.409,1503256352
-21.59027,63.98257,6.708,1503256943
-21.59054,63.97861,7.575,1503257925
-21.58197,63.97717,5.35,1503258103
-21.58545,63.974,5.114,1503258240
-21.58532,63.96907,1.144,1503258293
-21.60131,63.97987,8.021,1503258363
-21.59526,63.9804,7.682,1503258372
-21.59363,63.97091,5.391,1503260385
-21.59299,63.98367,8.245,1503262066
-21.59042,63.98024,6.733,1503262280
-21.59071,63.98241,7.186,1503263259
-21.59907,63.97857,6.818,1503263277
-21.59097,63.9804,6.59,1503263394
-21.59288,63.98004,7.401,1503263877
-21.59413,63.98044,7.716,1503263930
-21.59472,63.98735,9.103,1503264274
-21.58793,63.98412,7.542,1503264372
-21.59437,63.97802,7.88,1503265085
-21.5903,63.98948,8.583,1503265331
-21.59903,63.97557,5.512,1503265376
-21.58783,63.98009,7.296,1503265493
-21.60107,63.98208,6.917,1503265665
-21.59669,63.97775,4.661,1503265808
-21.57769,63.9726,5.228,1503266091
-21.59405,63.97612,6.824,1503266188
-21.59299,63.98033,7.422,1503266738
-21.59982,63.98111,8.322,1503266766
-21.57359,63.9781,6.447,1503267891
-21.59466,63.97012,8.854,1503267957
-21.59427,63.98028,7.416,1503268072
-21.59209,63.97816,6.884,1503268122
-21.55633,63.97996,7.768,1503268223
-21.59144,63.97361,0.135,1503268664
-21.58441,63.9741,7.611,1503268693
-21.59163,63.9797,6.67,1503269488
-21.59127,63.97882,6.596,1503270088
-21.62152,63.97571,8.622,1503270696
-21.61012,63.98087,9.177,1503271279
-21.61992,63.96885,8.711,1503271690
-21.61023,63.97584,7.532,1503272239
-21.58447,63.98081,7.223,1503273280
-21.58741,63.98129,9.44,1503273362
-21.58351,63.98318,6.901,1503273419
-21.58666,63.97984,7.585,1503273506
-21.60235,63.97624,6.938,1503275590
-21.59363,63.98059,7.926,1503276237
-21.59234,63.98075,7.426,1503276479
-21.61795,63.97464,8.348,1503277002
-21.60728,63.97772,7.041,1503277025
-21.62012,63.97622,8.454,1503277094
-21.60642,63.97382,6.396,1503277419
-21.60489,63.96864,5.66,1503278103
-21.59724,63.97764,7.799,1503278299
-21.60622,63.97727,7.559,1503278408
-21.5906,63.98137,7.102,1503279092
-21.61881,63.97762,7.567,1503279140
-21.61377,63.97946,9.063,1503279190
-21.60145,63.96735,7.727,1503279212
-21.60647,63.97736,7.55,1503279271
-21.60882,63.97644,7.344,1503279308
-21.60963,63.97793,7.65,1503279450
-21.60737,63.97113,5.944,1503279471
-21.60282,63.97275,7.539,1503279737
-21.61559,63.97758,8.188,1503279779
-21.59324,63.97986,7.378,1503279847
-21.61881,63.97804,7.941,1503279926
-21.6071,63.9812,7.418,1503279956
-21.61563,63.9741,7.483,1503279993
-21.61125,63.96596,5.865,1503280031
-21.61514,63.97561,7.792,1503280069
-21.62366,63.97704,9.71,1503280091
-21.60802,63.98122,7.709,1503280121
-21.61794,63.97573,8.493,1503280185
-21.61669,63.97402,8.417,1503280285
-21.60836,63.97557,7.811,1503280311
-21.61822,63.97104,8.985,1503280342
-21.60729,63.97896,7.407,1503280362
-21.61683,63.97951,7.908,1503280367
-21.61031,63.98037,7.745,1503280403
-21.60584,63.97237,8.433,1503280428
-21.58354,63.99067,10.106,1503280460
-21.61162,63.97873,8.036,1503280511
-21.60499,63.97035,6.664,1503280537
-21.61319,63.98621,10.156,1503280568
-21.61261,63.97942,8.062,1503280581
-21.60918,63.9779,7.934,1503280610
-21.60935,63.97789,8.209,1503280759
-21.60827,63.97661,7.59,1503280785
-21.61452,63.97676,8.077,1503280965
-21.62881,63.97427,8.623,1503281013
-21.61511,63.98056,8.253,1503281029
-21.60915,63.97429,7.982,1503281043
-21.60608,63.97921,7.603,1503281062
-21.61735,63.96795,7.53,1503281114
-21.60337,63.97795,5.808,1503281146
-21.61574,63.9767,8.124,1503281257
-21.6061,63.97353,7.695,1503281299
-21.60305,63.97225,6.862,1503281315
-21.61573,63.97414,7.959,1503281334
-21.61277,63.97619,7.958,1503281361
-21.6125,63.97801,8.622,1503281407
-21.60744,63.9763,7.185,1503281456
-21.6071,63.97764,7.996,1503281471
-21.61412,63.97489,7.734,1503281508
-21.61266,63.9759,7.876,1503281525
-21.58317,63.98141,6.939,1503281549
-21.61695,63.97665,8.318,1503281622
-21.61953,63.97637,8.586,1503281668
-21.61886,63.97013,7.8,1503281738
-21.60207,63.96912,5.436,1503281752
-21.61631,63.97611,9.136,1503281785
-21.60606,63.98139,8.279,1503281842
-21.60958,63.97771,10.1,1503281943
-21.6087,63.97675,7.111,1503281971
-21.5965,63.9695,1.144,1503282029
-21.62103,63.97926,10.924,1503282051
-21.61029,63.97854,8.173,1503282114
-21.61939,63.97647,0.997,1503282137
-21.60847,63.97937,9.143,1503282173
-21.60215,63.99264,9.565,1503282250
-21.60615,63.97775,7.395,1503282266
-21.61099,63.97731,7.69,1503282297
-21.61648,63.97174,7.505,1503282344
-21.60635,63.97479,7.914,1503282359
-21.60949,63.97644,6.917,1503282397
-21.58407,63.98151,7.228,1503282434
-21.60168,63.96001,3.045,1503282458
-21.60936,63.97762,7.517,1503282475
-21.60802,63.97275,6.481,1503282584
-21.60305,63.98613,10.038,1503282761
-21.58377,63.98226,6.698,1503282830
-21.60733,63.97359,6.408,1503282905
-21.61326,63.97721,7.759,1503282947
-21.61208,63.97657,7.865,1503282976
-21.60303,63.96991,1.144,1503283015
-21.61535,63.97466,7.799,1503283105
-21.61963,63.97715,9.396,1503283218
-21.58494,63.98233,7.611,1503283298
-21.61293,63.97219,7.82,1503283514
-21.61738,63.97542,8.784,1503283605
-21.58179,63.98303,4.396,1503283635
-21.59765,63.97355,7.348,1503283926
-21.6323,63.93131,0.135,1503284088
-21.60687,63.97406,7.554,1503284732
-21.60741,63.97718,7.215,1503284926
-21.60845,63.97373,7.1,1503284992
-21.61098,63.97452,7.573,1503285246
-21.60621,63.97354,7.378,1503285384
-21.61023,63.9748,7.222,1503285674
-21.61789,63.96968,6.284,1503285676
-21.61222,63.97748,7.941,1503285747
-21.58078,63.98629,5.132,1503285765
-21.58159,63.98396,7.19,1503286409
-21.61448,63.97549,8.228,1503286579
-21.6094,63.97626,8.642,1503286748
-21.60625,63.97509,7.989,1503286768
-21.61038,63.97667,8.828,1503286905
-21.61648,63.97496,7.997,1503286930
