,cluster_id,depth,latitude,longitude,utc_timestamp
12763,3,5.44,-21.4928,64.00208,1506180278
12764,3,5.189,-21.49763,64.00587,1506182525
12765,3,4.83,-21.50042,64.00185,1506182629
12766,3,7.476,-21.52117,64.00957,1506183415
12767,3,3.541,-21.48434,64.00224,1506184112
12768,3,6.027,-21.50767,64.00853,1506195344
12769,3,3.876,-21.49499,63.9997,1506209453
12770,5,0.835,-22.48967,63.88355,1506210320
12771,0,5.777,-22.69981,63.81026,1506227444
12772,0,6.854,-22.65446,63.81773,1506228988
12773,4,5.509,-22.00539,63.93331,1506231814
12774,3,6.083,-21.50726,64.00557,1506233950
12775,4,4.501,-22.12151,63.95006,1506247863
12776,4,8.643,-22.12091,63.92905,1506247913
12777,3,7.932,-21.67402,64.00636,1506249063
12778,3,5.373,-21.50222,64.00633,1506272751
12779,3,6.67,-21.51821,64.00439,1506273036
12780,3,6.628,-21.50653,64.01026,1506273925
12781,1,2.35,-21.23055,64.0509,1506274182
12782,3,1.215,-21.36758,64.00092,1506296641
12783,4,5.545,-22.1249,63.94403,1506316739
12784,4,5.576,-21.96681,63.93962,1506324066
12785,0,6.371,-22.654,63.84642,1506352000
12786,1,4.686,-21.26642,64.04678,1506361489
12787,3,2.638,-21.3853,64.08442,1506371819
12788,3,2.095,-21.38033,64.0829,1506371883
12789,3,5.748,-21.38664,64.08617,1506371956
12790,3,2.963,-21.37488,64.06944,1506372036
12791,5,8.217,-22.22145,63.90631,1506396358
12792,5,7.343,-22.32259,63.88691,1506437538
12793,5,7.16,-22.32253,63.88656,1506437788
12794,5,6.23,-22.32674,63.88402,1506437860
12795,5,6.881,-22.32266,63.8858,1506438730
12796,5,5.49,-22.30963,63.88386,1506439272
12797,5,6.841,-22.32283,63.88711,1506439560
12798,5,6.794,-22.32144,63.88675,1506439591
12799,5,7.002,-22.32264,63.88582,1506439627
12800,1,6.917,-21.2286,64.08232,1506445100
12801,1,5.166,-21.2756,64.07378,1506453724
12802,1,5.25,-21.27449,64.07465,1506453738
12803,1,4.462,-21.27741,64.08012,1506453867
12804,5,1.144,-22.33455,63.88037,1506456625
12805,4,2.185,-21.98445,63.92202,1506465815
12806,2,3.602,-23.30909,63.63446,1506466103
12807,2,3.367,-23.30689,63.65172,1506466200
12808,0,1.737,-22.65735,63.85447,1506470034
12809,0,3.382,-22.65861,63.85101,1506474188
12810,2,10.482,-23.3215,63.65284,1506477110
12811,0,4.688,-22.67731,63.82274,1506508021
12812,1,7.995,-21.16312,63.94386,1506518014
12813,0,4.196,-22.61274,63.86267,1506525141
12814,0,4.316,-22.61339,63.86404,1506525309
12815,1,6.043,-21.2424,64.11822,1506527153
12816,3,7.82,-21.40584,63.97281,1506536743
12817,4,3.672,-22.08013,63.92448,1506538781
12818,5,3.383,-22.43913,63.85207,1506540424
12819,3,5.423,-21.38605,64.12223,1506557127
12820,4,2.292,-22.08092,63.9275,1506566335
12821,4,2.969,-22.08075,63.92831,1506566365
12822,1,3.138,-21.31913,64.0485,1506574474
12823,1,3.129,-21.26109,64.04011,1506577348
12824,5,5.521,-22.13956,63.88531,1506579542
12825,5,5.145,-22.13755,63.88874,1506579662
12826,1,5.307,-21.26164,64.05696,1506625152
12827,3,7.186,-21.43724,63.99622,1506635961
12828,0,2.376,-22.65837,63.85635,1506636744
12829,3,0.888,-21.50304,63.95938,1506643621
12830,0,0.135,-22.63475,63.85624,1506663829
12831,5,7.324,-22.32982,63.88358,1506673102
12832,1,5.806,-21.22858,63.95879,1506677368
12833,1,0.135,-21.3288,64.02222,1506696737
12834,5,6.516,-22.3084,63.86232,1506731400
12835,1,4.54,-21.19688,64.02216,1506733443
12836,5,5.364,-22.30737,63.86634,1506751750
12837,5,3.365,-22.31457,63.86282,1506754409
12838,5,5.317,-22.30888,63.8611,1506769426
12839,3,2.789,-21.52896,64.02529,1506784766
12840,1,5.501,-21.2497,63.95888,1506799347
12841,4,4.287,-21.82129,63.95559,1506802722
12842,5,1.889,-22.31487,63.89303,1506805871
12843,4,5.052,-21.99764,63.91963,1506806860
12844,5,1.928,-22.28202,63.87501,1506817895
12845,5,6.699,-22.20862,63.89788,1506822175
12846,1,6.513,-21.1713,63.93899,1506838381
12847,1,7.911,-21.18201,63.92839,1506841259
12848,1,3.509,-21.21406,64.04839,1506849448
12849,1,7.926,-21.15283,63.95161,1506850063
12850,1,8.099,-21.13419,63.95523,1506850215
12851,5,5.551,-22.23919,63.87859,1506864003
12852,4,7.965,-21.86282,63.87874,1506865614
12853,1,13.038,-21.13302,63.99239,1506869632
12854,1,6.137,-21.25624,64.10961,1506884518
12855,4,5.281,-22.11713,63.93396,1506896254
12856,4,2.101,-22.05507,63.94411,1506897323
12857,4,4.273,-22.05893,63.93917,1506897356
12858,4,2.552,-22.02886,63.91646,1506912556
12859,1,4.135,-21.23014,64.04513,1506917528
12860,5,6.817,-22.23571,63.88091,1506933240
12861,5,7.668,-22.32599,63.89304,1506947711
12862,5,8.871,-22.46945,63.89172,1506966895
12863,1,5.782,-21.23982,64.05032,1506987300
12864,3,1.095,-21.40212,64.03339,1507051864
12865,3,5.795,-21.54576,64.03123,1507052611
12866,5,12.371,-22.48286,63.88523,1507053492
12867,5,0.135,-22.17656,63.88899,1507063477
12868,4,9.205,-21.72219,63.95355,1507102821
12869,5,5.943,-22.32429,63.88552,1507110917
12870,5,3.759,-22.43339,63.85551,1507111158
12871,2,0.135,-23.31868,63.68098,1507155187
12872,0,3.699,-22.70856,63.83417,1507194321
12873,0,5.482,-22.71784,63.81774,1507201418
12874,0,3.342,-22.72852,63.81983,1507201442
12875,0,0.547,-22.69502,63.84874,1507201931
12876,0,5.226,-22.74706,63.81464,1507201966
12877,5,7.295,-22.23104,63.8745,1507204174
12878,5,5.9,-22.22998,63.88538,1507204208
12879,5,5.377,-22.23623,63.87704,1507204373
12880,0,5.525,-22.74436,63.81165,1507204866
12881,0,5.643,-22.75253,63.81318,1507204913
12882,0,6.698,-22.77817,63.80934,1507204981
12883,5,6.417,-22.15997,63.92881,1507205833
12884,0,5.775,-22.76947,63.81173,1507206155
12885,5,7.818,-22.33125,63.8891,1507206608
12886,0,5.466,-22.74189,63.81561,1507217293
12887,0,6.184,-22.7398,63.807,1507232581
12888,1,8.14,-21.24548,63.95761,1507244937
12889,1,0.135,-21.17938,63.96545,1507244945
12890,1,4.319,-21.1574,64.032,1507257252
12891,3,6.665,-21.36842,63.94503,1507333541
12892,4,4.924,-22.04062,63.91399,1507340890
12893,1,6.201,-21.22109,64.03259,1507341524
12894,1,7.863,-21.08828,63.93373,1507348066
12895,5,3.236,-22.25018,63.87959,1507370673
12896,0,3.098,-22.75021,63.84278,1507371627
12897,0,7.16,-22.80852,63.79967,1507380417
12898,1,7.401,-21.16957,63.92362,1507381584
12899,5,10.915,-22.24486,63.86156,1507386543
12900,5,1.468,-22.20514,63.91512,1507392972
12901,4,4.515,-21.97675,63.92405,1507397855
12902,1,4.04,-21.14834,64.0398,1507407903
12903,5,5.323,-22.24133,63.88484,1507411178
12904,3,4.803,-21.44305,64.04409,1507419205
12905,4,4.498,-22.12975,63.90178,1507419540
12906,3,4.543,-21.44548,64.04683,1507420432
12907,5,0.463,-22.35838,63.87111,1507422126
12908,4,4.867,-22.08863,63.87928,1507422313
12909,3,5.354,-21.45981,64.06401,1507426510
12910,3,5.132,-21.4115,64.04114,1507429419
12911,5,0.144,-22.23431,63.89132,1507430915
12912,3,4.931,-21.44253,64.0453,1507433650
12913,4,10.952,-21.86625,63.87914,1507437523
12914,1,5.165,-21.26862,64.05927,1507438332
12915,5,5.195,-22.31952,63.88456,1507438924
12916,4,4.723,-22.06696,63.91725,1507439667
12917,4,4.945,-22.06467,63.90915,1507440379
12918,4,2.762,-22.12345,63.88665,1507445178
12919,4,3.856,-22.06075,63.91673,1507447408
12920,1,5.147,-21.29289,64.07357,1507451845
12921,5,4.02,-22.28182,63.87918,1507452043
12922,4,0.055,-22.02596,63.92635,1507453607
12923,4,3.822,-22.0635,63.91693,1507455934
12924,1,4.968,-21.25422,64.11601,1507459373
12925,5,4.427,-22.24769,63.89709,1507473959
12926,1,5.196,-21.26351,64.05632,1507481718
12927,1,5.145,-21.26213,64.05812,1507481718
12928,1,5.161,-21.26255,64.05983,1507481805
12929,1,2.023,-21.25483,64.07272,1507486187
12930,1,3.883,-21.16278,64.02496,1507488074
12931,1,4.609,-21.29816,63.95291,1507495305
12932,4,4.418,-22.10072,63.88959,1507497179
12933,4,3.018,-21.938,63.93754,1507505427
12934,4,2.985,-22.01101,63.91198,1507521510
12935,5,5.498,-22.16497,63.89138,1507524409
12936,1,4.273,-21.23654,64.10464,1507528143
12937,1,5.423,-21.22653,64.08216,1507528233
12938,3,7.411,-21.35759,63.90927,1507529562
12939,1,3.818,-21.15947,64.03268,1507542217
12940,4,10.431,-21.98987,63.87186,1507543080
12941,4,5.462,-21.94538,63.92889,1507544694
12942,4,2.641,-21.94457,63.9359,1507544788
12943,4,2.069,-21.94826,63.93766,1507545346
12944,4,3.794,-21.94667,63.93031,1507546528
12945,4,1.821,-21.94192,63.93842,1507547548
12946,3,0.135,-21.42596,64.02017,1507551430
12947,1,7.065,-21.07826,63.97334,1507551717
12948,4,5.098,-22.10003,63.88459,1507553391
12949,3,4.903,-21.44938,64.04641,1507557527
12950,3,4.523,-21.44799,64.04305,1507559154
12951,3,4.997,-21.45074,64.04218,1507559731
12952,0,10.09,-23.01119,63.84273,1507593673
12953,4,2.107,-21.94367,63.93639,1507598865
12954,4,3.944,-21.94355,63.93587,1507602929
12955,3,4.961,-21.44916,64.04305,1507604616
12956,4,0.135,-21.94805,63.9802,1507662646
12957,3,5.425,-21.42017,64.00581,1507679550
12958,3,6.844,-21.43394,64.0047,1507679872
12959,4,4.581,-22.00914,63.93518,1507681685
12960,3,10.941,-21.46593,63.92928,1507686365
12961,3,7.736,-21.48011,63.93228,1507702287
12962,1,6.865,-21.15756,63.93093,1507703632
12963,1,5.255,-21.25294,64.06612,1507705119
12964,4,4.829,-22.10799,63.93626,1507705230
12965,3,5.347,-21.57026,64.02228,1507716029
12966,0,1.176,-22.6342,63.83458,1507737797
12967,3,5.397,-21.55281,64.02871,1507747455
12968,0,6.997,-22.80133,63.79568,1507773055
12969,4,4.656,-21.71484,63.91568,1507773945
12970,3,3.858,-21.3483,64.0043,1507778509
12971,0,7.359,-22.80071,63.7972,1507780831
12972,1,5.673,-21.22377,64.03027,1507781858
12973,0,5.88,-22.70246,63.80394,1507787710
12974,0,6.447,-22.81171,63.79425,1507788807
12975,5,6.831,-22.28646,63.88838,1507807731
12976,5,6.837,-22.29621,63.88292,1507807986
12977,3,6.241,-21.65042,64.05173,1507828686
12978,5,0.135,-22.51705,63.9115,1507830873
12979,0,5.507,-22.70787,63.82756,1507839852
12980,3,6.24,-21.55166,63.97034,1507863401
12981,1,7.881,-21.26593,63.94583,1507876894
12982,1,7.321,-21.14597,63.94075,1507887669
12983,4,0.135,-21.94042,63.97915,1507896444
12984,2,10.005,-23.45544,63.58799,1507924332
12985,1,5.491,-21.18739,64.05801,1507931966
12986,1,5.718,-21.17901,64.05697,1507942132
12987,1,1.528,-21.22224,64.08754,1507961086
12988,3,7.775,-21.42526,63.94286,1507961464
12989,3,7.529,-21.44457,63.94174,1507966535
12990,3,7.958,-21.42641,63.94378,1507966814
12991,3,8.323,-21.43185,63.93969,1507971866
12992,3,7.979,-21.42996,63.94217,1507975860
12993,1,5.271,-21.30269,63.95089,1507984281
12994,3,8.004,-21.43007,63.93153,1507986055
12995,3,7.87,-21.42894,63.9413,1507990957
12996,3,7.869,-21.43453,63.94159,1507991132
12997,3,7.319,-21.44227,63.93966,1507991652
12998,0,7.185,-22.98564,63.81488,1508015728
12999,3,8.117,-21.43722,63.93905,1508022770
13000,1,2.332,-21.32953,64.00872,1508027728
13001,3,7.74,-21.429,63.94232,1508041500
13002,1,7.905,-21.14497,63.94318,1508079161
13003,1,6.686,-21.15102,63.95707,1508082316
13004,3,8.148,-21.43252,63.94163,1508086657
13005,3,0.135,-21.36879,64.14317,1508088993
13006,4,7.695,-21.90857,63.90701,1508092128
13007,4,8.157,-22.10212,63.91404,1508098036
13008,4,3.456,-22.04863,63.9012,1508099215
13009,4,6.964,-22.00429,63.91098,1508114316
13010,4,6.157,-21.99905,63.91042,1508114408
13011,4,7.906,-22.02619,63.90618,1508114571
13012,4,6.68,-21.99811,63.90914,1508114678
13013,4,8.711,-22.02044,63.90895,1508114734
13014,4,8.644,-22.02826,63.90288,1508114867
13015,4,8.309,-22.02987,63.90661,1508114867
13016,4,7.537,-22.01182,63.90531,1508115157
13017,4,8.929,-22.03937,63.90394,1508123522
13018,0,4.234,-22.69716,63.85431,1508125121
13019,3,3.013,-21.37344,64.05173,1508128567
13020,1,3.065,-21.18788,64.04655,1508128864
13021,3,7.577,-21.43351,63.9368,1508136646
13022,4,3.856,-22.07614,63.89314,1508143762
13023,5,0.135,-22.19089,63.88156,1508162766
13024,3,0.703,-21.66039,63.9297,1508171481
13025,5,3.08,-22.51033,63.90726,1508176613
13026,4,5.184,-22.11466,63.89273,1508177002
13027,5,4.724,-22.22614,63.87984,1508183232
13028,2,10.913,-23.03813,63.75844,1508188596
13029,1,7.207,-21.25864,63.9415,1508200385
13030,1,7.915,-21.28089,63.92345,1508200411
13031,1,9.46,-21.14497,63.96103,1508217838
13032,1,2.506,-21.22488,64.04582,1508220939
13033,3,4.999,-21.38857,64.04697,1508226732
13034,1,4.353,-21.31955,63.95507,1508241714
13035,1,6.788,-21.33234,63.92754,1508257812
13036,1,4.659,-21.2364,64.04597,1508266568
13037,5,6.562,-22.30772,63.87061,1508274597
13038,4,4.759,-22.02366,63.93744,1508287040
13039,3,3.881,-21.39944,64.03364,1508304290
13040,5,7.031,-22.2804,63.89384,1508323688
13041,5,5.006,-22.29461,63.88115,1508323794
13042,5,6.423,-22.33294,63.88287,1508400080
13043,3,3.715,-21.34935,64.00893,1508413554
13044,1,5.101,-21.16492,64.05338,1508418577
13045,1,4.933,-21.17666,64.05119,1508419779
13046,1,5.78,-21.16835,64.05823,1508420957
13047,1,5.139,-21.1602,64.06178,1508420994
13048,1,5.504,-21.17211,64.05624,1508424151
13049,1,3.914,-21.17483,64.05034,1508424489
13050,3,3.315,-21.40148,64.01989,1508427137
13051,4,2.833,-21.95215,63.978,1508430463
13052,3,3.336,-21.35151,64.05296,1508448425
13053,1,2.751,-21.25031,64.08329,1508451375
13054,5,6.444,-22.35378,63.87621,1508461061
13055,3,5.711,-21.41244,64.00963,1508461887
13056,1,3.633,-21.31465,64.07025,1508463270
13057,5,4.842,-22.28943,63.83482,1508482197
13058,1,6.978,-21.07281,63.94328,1508483335
13059,1,2.273,-21.24261,64.04808,1508487117
13060,5,2.832,-22.20531,63.86608,1508499010
13061,4,4.177,-21.98753,63.98838,1508508576
13062,4,3.873,-22.07418,63.87415,1508512304
13063,1,11.381,-21.2783,63.9634,1508546615
13064,4,5.608,-22.11013,63.8899,1508560442
13065,4,2.995,-22.10717,63.90876,1508561351
13066,4,4.94,-22.11184,63.89225,1508561394
13067,4,5.181,-22.11377,63.89244,1508561507
13068,1,4.562,-21.24108,64.09651,1508578970
13069,4,7.804,-21.77177,63.95762,1508601115
13070,1,5.656,-21.16712,64.05879,1508603909
13071,3,6.957,-21.59597,63.97424,1508605799
13072,3,7.856,-21.59913,63.97444,1508605874
13073,0,8.939,-22.8842,63.79078,1508606637
13074,0,8.253,-22.87294,63.8032,1508606778
13075,0,8.773,-22.89825,63.77443,1508614947
13076,3,4.245,-21.40184,64.01801,1508618399
13077,4,4.314,-22.09997,63.91688,1508620564
13078,1,6.586,-21.1986,63.95044,1508647756
13079,4,4.724,-22.04534,63.89735,1508649957
13080,4,5.343,-22.02762,63.89344,1508654938
13081,3,2.938,-21.39118,64.04248,1508656933
13082,0,8.576,-22.86712,63.79653,1508658788
13083,3,5.804,-21.64702,64.01944,1508661982
13084,1,5.232,-21.332,64.01758,1508673259
13085,4,3.472,-22.04438,63.87841,1508678772
13086,5,6.329,-22.31533,63.88715,1508685484
13087,3,3.813,-21.41628,64.10033,1508701970
13088,5,7.478,-22.29367,63.8901,1508713343
13089,5,5.892,-22.29889,63.88709,1508713347
13090,5,6.237,-22.29325,63.89157,1508713370
13091,3,6.084,-21.35689,63.94591,1508761905
13092,3,4.475,-21.40587,64.01682,1508780850
13093,5,3.94,-22.22978,63.87975,1508803073
13094,5,6.354,-22.2229,63.88465,1508803493
13095,5,2.33,-22.24267,63.87458,1508803531
13096,1,5.167,-21.14189,63.96703,1508808926
13097,1,5.302,-21.07381,63.94537,1508813062
13098,1,5.281,-21.30217,63.95116,1508813129
13099,3,6.665,-21.39438,63.94433,1508813463
13100,5,2.753,-22.27976,63.87727,1508815005
13101,5,4.741,-22.28084,63.87537,1508815029
13102,5,5.478,-22.28973,63.86905,1508815231
13103,5,5.288,-22.28125,63.87467,1508815246
13104,5,5.632,-22.28576,63.8692,1508815338
13105,5,5.024,-22.28697,63.87197,1508815885
13106,5,2.297,-22.28167,63.87614,1508816067
13107,4,6.631,-21.97605,63.93369,1508856841
13108,0,6.245,-22.88163,63.83156,1508874078
13109,4,8.212,-22.09967,63.9113,1508903661
13110,3,2.273,-21.39907,64.01814,1508905022
13111,3,3.863,-21.39862,64.02171,1508905022
13112,3,3.703,-21.40115,64.02032,1508905040
13113,3,3.823,-21.39615,64.02288,1508905652
13114,3,3.182,-21.39851,64.01835,1508905862
13115,3,4.436,-21.3992,64.02336,1508905863
13116,3,3.567,-21.39955,64.0219,1508905900
13117,4,6.604,-21.98703,63.90083,1508925855
13118,1,6.239,-21.13521,64.04922,1508932195
13119,1,7.734,-21.15243,64.04414,1508932260
13120,1,5.017,-21.10534,64.04673,1508932288
13121,1,4.339,-21.11958,64.048,1508932297
13122,1,2.813,-21.0787,64.04889,1508932372
13123,4,6.589,-21.92808,63.89347,1508954081
13124,3,3.57,-21.40515,64.02016,1508962803
13125,4,5.786,-21.74851,63.41809,1508974572
13126,0,5.821,-22.70157,63.82853,1508980898
13127,1,8.459,-21.14368,63.95818,1508989927
13128,5,6.572,-22.30954,63.86138,1509004843
13129,5,2.443,-22.23768,63.88038,1509016139
13130,5,6.511,-22.22617,63.93097,1509018325
13131,0,6.126,-22.66449,63.83935,1509019391
13132,1,7.732,-21.16809,63.94818,1509023635
13133,0,4.65,-22.65252,63.8495,1509029495
13134,0,3.832,-22.65382,63.85329,1509029695
13135,5,7.457,-22.3357,63.88813,1509043998
13136,1,5.484,-21.18145,64.05756,1509045117
13137,3,3.731,-21.39299,64.02532,1509051747
13138,3,2.56,-21.38034,64.05258,1509069982
13139,3,6.572,-21.36454,64.06706,1509101512
13140,1,5.744,-21.29224,63.95155,1509112240
13141,1,4.852,-21.20473,64.0613,1509140595
13142,1,6.596,-21.26087,63.92649,1509141451
13143,5,4.048,-22.42021,63.84781,1509145599
13144,3,3.559,-21.37465,64.04883,1509157396
13145,4,6.621,-21.98088,63.91644,1509168439
13146,4,9.53,-22.00997,63.91529,1509169735
13147,3,5.789,-21.44228,64.06348,1509186273
13148,4,4.983,-22.0516,63.89598,1509210745
13149,3,5.141,-21.54942,64.02573,1509216172
13150,1,4.904,-21.26563,64.0546,1509224919
13151,5,0.98,-22.35625,63.88448,1509227841
13152,1,4.375,-21.26446,64.1119,1509232777
13153,1,4.752,-21.18426,63.91595,1509235404
13154,1,4.572,-21.1819,63.91816,1509238478
13155,4,6.842,-21.81483,63.9563,1509263275
13156,3,5.697,-21.55625,64.03301,1509270292
13157,3,5.854,-21.5557,64.03328,1509270818
13158,3,5.375,-21.35607,63.98821,1509270836
13159,3,4.718,-21.5375,64.0257,1509270871
13160,4,4.673,-22.0448,63.89708,1509280024
13161,3,4.87,-21.54824,64.02344,1509283486
13162,0,4.299,-22.67852,63.82856,1509288113
13163,3,3.609,-21.39924,64.01688,1509293223
13164,3,3.839,-21.40131,64.01809,1509298004
13165,3,4.418,-21.39992,64.02226,1509300573
13166,1,5.543,-21.18496,64.05949,1509304488
13167,4,0.135,-21.95393,63.91986,1509329044
13168,3,8.951,-21.40173,63.95266,1509329508
13169,1,4.147,-21.26839,64.05087,1509348333
13170,1,3.967,-21.11868,64.0637,1509351095
13171,4,5.732,-21.99629,63.91163,1509351876
13172,3,2.455,-21.47691,64.01963,1509352257
13173,1,5.094,-21.24929,64.12247,1509362658
13174,2,10.005,-23.37511,63.61257,1509393802
13175,1,5.795,-21.18412,64.06175,1509397374
13176,3,8.149,-21.6946,63.94846,1509416646
13177,3,8.637,-21.55177,63.97704,1509437836
13178,3,7.192,-21.55325,63.97411,1509437921
13179,3,8.77,-21.55132,63.97936,1509438807
13180,1,4.723,-21.26252,64.04707,1509438890
13181,3,7.31,-21.53593,63.98507,1509438895
13182,1,3.101,-21.27177,64.09126,1509439055
13183,3,7.811,-21.55315,63.97552,1509441106
13184,3,8.072,-21.55224,63.97488,1509441107
13185,5,7.209,-22.32831,63.89087,1509456470
13186,3,10.602,-21.37258,64.01717,1509463728
13187,5,8.599,-22.19518,63.91262,1509486323
13188,1,4.378,-21.24554,64.04791,1509514836
13189,4,5.551,-22.04641,63.90927,1509518220
13190,4,7.832,-21.95934,64.03494,1509532016
13191,4,10.773,-21.95972,63.92309,1509550198
13192,3,3.275,-21.52951,64.01987,1509562326
13193,3,5.835,-21.38604,64.12396,1509576572
13194,1,4.997,-21.2373,64.12251,1509588145
13195,1,4.834,-21.2446,64.04665,1509605390
13196,5,6.185,-22.22081,63.87672,1509618057
13197,0,7.516,-22.65034,63.84511,1509638647
13198,5,10.644,-22.34427,63.85877,1509647720
13199,5,4.678,-22.32177,63.87084,1509648247
13200,0,5.106,-22.66056,63.85183,1509654670
13201,3,8.959,-21.41446,64.06663,1509659653
13202,3,7.027,-21.34006,63.93118,1509684403
13203,3,3.935,-21.53778,64.0233,1509685260
13204,0,4.678,-22.78707,63.8261,1509685312
13205,0,7.124,-22.839,63.7999,1509685862
13206,1,5.274,-21.29582,63.90689,1509705062
13207,5,10.377,-22.49211,63.88818,1509723622
13208,3,7.177,-21.39338,63.93583,1509724685
13209,3,7.527,-21.36973,63.94193,1509740537
13210,5,4.217,-22.28084,63.87502,1509752401
13211,1,7.929,-21.15516,63.94226,1509755044
13212,4,6.562,-22.07047,63.91415,1509775659
13213,5,7.056,-22.40792,63.8736,1509777471
13214,4,7.463,-22.00003,63.91486,1509799021
13215,1,3.313,-21.2158,64.03481,1509804055
13216,1,6.117,-21.27777,63.91441,1509848114
13217,1,4.913,-21.23351,64.05098,1509858355
13218,1,6.311,-21.15572,63.94669,1509951357
13219,1,4.801,-21.32219,64.06253,1509990126
13220,1,3.97,-21.26607,64.04116,1510008962
13221,1,4.99,-21.1353,64.08929,1510019792
13222,2,10.864,-23.50852,63.62074,1510032290
13223,1,3.708,-21.24026,64.12369,1510051987
13224,3,3.492,-21.3834,64.05274,1510064800
13225,3,3.214,-21.37979,64.04996,1510064853
13226,3,0.039,-21.40247,64.06027,1510064912
13227,3,3.187,-21.38502,64.05182,1510064988
13228,3,3.527,-21.38262,64.05294,1510065029
13229,3,2.936,-21.37696,64.04948,1510069165
13230,1,4.773,-21.31748,63.94474,1510091118
13231,3,7.034,-21.36774,63.94939,1510103534
13232,4,11.614,-21.95469,63.90677,1510105349
13233,5,2.391,-22.2343,63.87911,1510106316
13234,4,4.938,-22.09881,63.87928,1510110913
13235,1,3.766,-21.24049,64.04951,1510153114
13236,1,5.193,-21.23432,64.04956,1510154050
13237,1,4.49,-21.2349,64.04896,1510154760
13238,4,5.089,-22.09783,63.88197,1510167622
13239,0,5.093,-22.67747,63.84786,1510199745
13240,0,7.48,-22.66348,63.86901,1510202970
13241,5,6.841,-22.25577,63.88616,1510215293
13242,3,8.163,-21.57358,63.97733,1510216267
13243,0,5.501,-22.65996,63.87314,1510226298
13244,0,7.3,-22.66866,63.87025,1510226858
13245,0,4.87,-22.69118,63.82069,1510230333
13246,1,5.031,-21.19904,64.06129,1510235548
13247,3,0.135,-21.33689,64.01507,1510247893
13248,5,15.042,-22.46974,63.88108,1510249885
13249,4,6.708,-21.7292,63.89037,1510277138
13250,3,3.723,-21.40837,64.02017,1510288040
13251,3,3.028,-21.37839,64.05308,1510304072
13252,0,5.649,-22.75121,63.82157,1510308928
13253,0,6.58,-22.78224,63.80869,1510309564
13254,4,5.237,-22.10358,63.93226,1510311307
13255,4,6.53,-22.0958,63.92136,1510313354
13256,4,4.594,-22.1032,63.92677,1510313505
13257,1,5.45,-21.26195,64.06162,1510328979
13258,3,6.526,-21.51854,63.97894,1510356239
13259,3,7.553,-21.43717,63.93805,1510370474
13260,1,4.976,-21.23376,64.04787,1510380935
13261,1,4.636,-21.24144,64.05036,1510386502
13262,1,4.586,-21.23784,64.04424,1510394531
13263,3,3.526,-21.33681,64.01743,1510408259
13264,2,10.044,-23.23365,63.60627,1510415458
13265,3,6.049,-21.51899,63.98092,1510418131
13266,3,2.501,-21.4109,64.01234,1510419219
13267,5,5.489,-22.31999,63.88681,1510419726
13268,3,6.599,-21.51963,63.98084,1510424496
13269,3,5.391,-21.55964,64.01907,1510435272
13270,3,9.659,-21.53429,63.98528,1510439187
13271,3,8.14,-21.52056,63.98193,1510447683
13272,3,6.54,-21.51843,63.98219,1510477009
13273,3,7.104,-21.5186,63.97999,1510497827
13274,3,6.626,-21.51845,63.98018,1510497940
13275,3,5.184,-21.517,63.97613,1510497966
13276,1,4.573,-21.18473,63.91599,1510504982
13277,3,6.404,-21.51835,63.98014,1510508307
13278,3,6.537,-21.51843,63.98099,1510509060
13279,3,6.648,-21.51925,63.98064,1510509544
13280,3,6.536,-21.52305,63.98024,1510510997
13281,3,6.61,-21.51849,63.98019,1510511222
13282,3,6.732,-21.51691,63.98109,1510511279
13283,3,6.23,-21.52196,63.97978,1510515526
13284,3,6.187,-21.52139,63.9782,1510517362
13285,3,6.166,-21.51968,63.98232,1510519420
13286,3,7.188,-21.52245,63.98009,1510519665
13287,3,10.242,-21.54025,63.97893,1510527096
13288,3,6.457,-21.5173,63.98213,1510542618
13289,3,7.057,-21.50478,63.98405,1510547954
13290,3,5.01,-21.55772,64.03882,1510553722
13291,4,5.152,-21.95704,63.91214,1510581375
13292,5,3.097,-22.29154,63.86934,1510591783
13293,2,0.135,-23.66111,63.48239,1510599938
13294,3,4.764,-21.63877,64.08975,1510612327
13295,5,3.667,-22.25128,63.88008,1510620458
13296,2,5.005,-23.66142,63.45843,1510652970
13297,1,0.135,-21.30965,64.12189,1510677513
13298,3,4.828,-21.35382,64.12216,1510682381
13299,1,2.077,-21.33063,64.12447,1510683244
13300,4,5.551,-21.99508,63.91415,1510735730
13301,5,9.979,-22.33852,63.88108,1510738021
13302,4,0.135,-21.87782,63.93,1510739315
13303,3,8.296,-21.38135,63.91885,1510755059
13304,0,1.039,-22.73024,63.85854,1510757294
13305,3,7.825,-21.51591,63.9808,1510770812
13306,5,7.73,-22.38545,63.8784,1510782496
13307,3,7.187,-21.62524,63.97662,1510788805
13308,1,4.779,-21.14181,64.04536,1510792999
13309,4,0.135,-22.10128,63.91573,1510819572
13310,1,6.032,-21.19361,64.02773,1510846296
13311,4,7.717,-21.97085,63.94214,1510848600
13312,3,5.648,-21.69785,63.90826,1510853366
13313,0,5.221,-22.68746,63.8215,1510862763
13314,1,5.46,-21.18426,64.05589,1510871817
13315,1,3.183,-21.24903,64.07866,1510890656
13316,5,3.938,-22.44715,63.84821,1510909161
13317,5,4.179,-22.39302,63.86694,1510912791
13318,5,4.63,-22.40351,63.86345,1510913710
13319,4,2.772,-21.99208,63.98912,1510929861
13320,5,4.754,-22.47457,63.84238,1510931288
13321,5,4.928,-22.46132,63.84072,1510932776
